year,month,Kanton,Herkunftsland,Indikator,value
2016,3,3,00,2,135809.0
2016,3,4,00,2,17474.0
2016,3,5,00,2,39965.0
2016,3,6,00,2,56363.0
2016,3,7,00,2,16274.0
2016,3,8,00,2,10568.0
2016,3,9,00,2,22043.0
2016,3,10,00,2,32148.0
2016,3,11,00,2,28675.0
2016,3,12,00,2,103248.0
2016,3,13,00,2,25692.0
2016,3,14,00,2,9724.0
2016,3,15,00,2,8986.0
2016,3,16,00,2,6518.0
2016,3,17,00,2,77637.0
2016,3,18,00,2,634209.0
2016,3,19,00,2,57359.0
2016,3,20,00,2,29937.0
2016,3,21,00,2,134830.0
2016,3,22,00,2,226453.0
2016,3,23,00,2,453181.0
2016,3,24,00,2,15750.0
2016,3,25,00,2,259447.0
2016,3,26,00,2,7015.0
2016,4,1,00,2,381673.0
2016,4,2,00,2,265352.0
2016,4,3,00,2,150294.0
2016,4,4,00,2,11930.0
2016,4,5,00,2,42815.0
2016,4,6,00,2,36304.0
2016,4,7,00,2,13313.0
2016,4,8,00,2,6693.0
2016,4,9,00,2,22511.0
2016,4,10,00,2,32696.0
2016,4,11,00,2,30031.0
2016,4,12,00,2,94088.0
2016,4,13,00,2,21661.0
2016,4,14,00,2,11578.0
2016,4,15,00,2,9097.0
2016,4,16,00,2,8296.0
2016,4,17,00,2,69576.0
2016,4,18,00,2,129802.0
2016,4,19,00,2,61435.0
2016,4,20,00,2,34663.0
2016,4,21,00,2,183742.0
2016,4,22,00,2,204714.0
2016,4,23,00,2,195246.0
2016,4,24,00,2,18024.0
2016,4,25,00,2,225194.0
2016,4,26,00,2,7859.0
2016,5,1,00,2,453252.0
2016,5,2,00,2,383500.0
2016,5,3,00,2,203014.0
2016,5,4,00,2,15266.0
2016,5,5,00,2,48847.0
2016,5,6,00,2,61308.0
2016,5,7,00,2,19717.0
2016,5,8,00,2,10062.0
2016,5,9,00,2,28201.0
2016,5,10,00,2,40095.0
2016,5,11,00,2,38388.0
2016,5,12,00,2,103813.0
2016,5,13,00,2,25006.0
2016,5,14,00,2,15656.0
2016,5,15,00,2,11266.0
2016,5,16,00,2,12813.0
2016,5,17,00,2,77558.0
2016,5,18,00,2,117993.0
2016,5,19,00,2,62084.0
2016,5,20,00,2,40593.0
2016,5,21,00,2,244764.0
2016,5,22,00,2,235120.0
2016,5,23,00,2,121818.0
2016,5,24,00,2,20846.0
2016,5,25,00,2,259214.0
2016,5,26,00,2,10657.0
2016,6,1,00,2,492059.0
2016,6,2,00,2,466651.0
2016,6,3,00,2,213960.0
2016,6,4,00,2,25550.0
2016,6,5,00,2,50603.0
2016,6,6,00,2,64269.0
2016,6,7,00,2,20527.0
2016,6,8,00,2,10531.0
2016,6,9,00,2,29613.0
2016,6,10,00,2,42757.0
2016,6,11,00,2,39101.0
2016,6,12,00,2,121213.0
2016,6,13,00,2,29223.0
2016,6,14,00,2,16101.0
2016,6,15,00,2,12476.0
2016,6,16,00,2,15545.0
2016,6,17,00,2,84281.0
2016,6,18,00,2,258105.0
2016,6,19,00,2,66959.0
2016,6,20,00,2,40998.0
2016,6,21,00,2,237115.0
2016,6,22,00,2,261187.0
2016,6,23,00,2,210277.0
2016,6,24,00,2,22291.0
2016,6,25,00,2,284086.0
2016,6,26,00,2,9744.0
2016,7,1,00,2,531448.0
2016,7,2,00,2,631503.0
2016,7,3,00,2,239358.0
2016,7,4,00,2,38565.0
2016,7,5,00,2,60681.0
2016,7,6,00,2,73523.0
2016,7,7,00,2,27698.0
2016,7,8,00,2,13033.0
2016,7,9,00,2,30076.0
2016,7,10,00,2,50128.0
2016,7,11,00,2,37672.0
2016,7,12,00,2,108044.0
2016,7,13,00,2,24177.0
2016,7,14,00,2,16948.0
2016,7,15,00,2,11676.0
2016,7,16,00,2,23211.0
2016,7,17,00,2,92397.0
2016,7,18,00,2,545586.0
2016,7,19,00,2,56041.0
2016,7,20,00,2,47377.0
2016,7,21,00,2,352725.0
2016,7,22,00,2,314838.0
2016,7,23,00,2,439768.0
2016,7,24,00,2,22620.0
2016,7,25,00,2,268962.0
2016,7,26,00,2,12676.0
2016,8,1,00,2,515421.0
2016,8,2,00,2,654935.0
2016,8,3,00,2,242116.0
2016,8,4,00,2,36964.0
2016,8,5,00,2,62128.0
2016,8,6,00,2,73705.0
2016,8,7,00,2,29052.0
2016,8,8,00,2,15064.0
2016,8,9,00,2,29436.0
2016,8,10,00,2,51466.0
2016,8,11,00,2,39895.0
2016,8,12,00,2,101569.0
2016,8,13,00,2,25066.0
2016,8,14,00,2,21199.0
2016,8,15,00,2,12611.0
2016,8,16,00,2,25953.0
2016,8,17,00,2,100978.0
2016,8,18,00,2,537299.0
2016,8,19,00,2,64651.0
2016,8,20,00,2,49180.0
2016,8,21,00,2,340162.0
2016,8,22,00,2,298891.0
2016,8,23,00,2,444281.0
2016,8,24,00,2,25258.0
2016,8,25,00,2,285367.0
2016,8,26,00,2,13216.0
2016,9,1,00,2,485919.0
2016,9,2,00,2,502589.0
2016,9,3,00,2,208685.0
2016,9,4,00,2,26367.0
2016,9,5,00,2,49435.0
2016,9,6,00,2,52229.0
2016,9,7,00,2,23081.0
2016,9,8,00,2,11507.0
2016,9,9,00,2,26981.0
2016,9,10,00,2,45399.0
2016,9,11,00,2,37799.0
2016,9,12,00,2,110173.0
2016,9,13,00,2,26675.0
2016,9,14,00,2,16575.0
2016,9,15,00,2,13271.0
2016,9,16,00,2,21971.0
2016,9,17,00,2,94888.0
2016,9,18,00,2,368887.0
2016,9,19,00,2,64106.0
2016,9,20,00,2,43546.0
2016,9,21,00,2,271322.0
2016,9,22,00,2,270842.0
2016,9,23,00,2,312983.0
2016,9,24,00,2,24313.0
2016,9,25,00,2,270641.0
2016,9,26,00,2,12024.0
2016,10,1,00,2,432120.0
2016,10,2,00,2,366316.0
2016,10,3,00,2,174926.0
2016,10,4,00,2,15691.0
2016,10,5,00,2,52214.0
2016,10,6,00,2,40222.0
2016,10,7,00,2,16374.0
2016,10,8,00,2,13242.0
2016,10,9,00,2,24474.0
2016,10,10,00,2,41580.0
2016,10,11,00,2,33019.0
2016,10,12,00,2,109077.0
2016,10,13,00,2,25246.0
2016,10,14,00,2,12517.0
2016,10,15,00,2,12305.0
2016,10,16,00,2,16259.0
2016,10,17,00,2,86037.0
2016,10,18,00,2,254137.0
2016,10,19,00,2,63782.0
2016,10,20,00,2,35593.0
2016,10,21,00,2,230325.0
2016,10,22,00,2,219687.0
2016,10,23,00,2,210378.0
2016,10,24,00,2,21348.0
2016,10,25,00,2,247892.0
2016,10,26,00,2,9858.0
2016,11,1,00,2,371181.0
2016,11,2,00,2,215463.0
2016,11,3,00,2,122075.0
2016,11,4,00,2,10139.0
2016,11,5,00,2,34332.0
2016,11,6,00,2,20978.0
2016,11,7,00,2,9965.0
2016,11,8,00,2,6051.0
2016,11,9,00,2,21585.0
2016,11,10,00,2,29963.0
2016,11,11,00,2,31872.0
2016,11,12,00,2,103345.0
2016,11,13,00,2,22829.0
2016,11,14,00,2,10650.0
2016,11,15,00,2,8762.0
2016,11,16,00,2,6268.0
2016,11,17,00,2,68022.0
2016,11,18,00,2,86352.0
2016,11,19,00,2,61233.0
2016,11,20,00,2,28616.0
2016,11,21,00,2,83575.0
2016,11,22,00,2,183000.0
2016,11,23,00,2,99694.0
2016,11,24,00,2,16678.0
2016,11,25,00,2,218459.0
2016,11,26,00,2,7566.0
2016,12,1,00,2,385730.0
2016,12,2,00,2,285498.0
2016,12,3,00,2,123734.0
2016,12,4,00,2,12737.0
2016,12,5,00,2,30061.0
2016,12,6,00,2,34313.0
2016,12,7,00,2,11160.0
2016,12,8,00,2,6569.0
2016,12,9,00,2,17828.0
2016,12,10,00,2,25000.0
2016,12,11,00,2,23255.0
2016,12,12,00,2,98399.0
2016,12,13,00,2,17876.0
2016,12,14,00,2,7967.0
2016,12,15,00,2,7429.0
2016,12,16,00,2,6925.0
2016,12,17,00,2,61548.0
2016,12,18,00,2,424266.0
2016,12,19,00,2,46375.0
2016,12,20,00,2,23293.0
2016,12,21,00,2,76516.0
2016,12,22,00,2,181822.0
2016,12,23,00,2,317641.0
2016,12,24,00,2,12570.0
2016,12,25,00,2,206328.0
2016,12,26,00,2,4986.0
2017,1,1,00,2,333204.0
2017,1,2,00,2,362479.0
2017,1,3,00,2,107315.0
2017,1,4,00,2,16399.0
2017,1,5,00,2,33763.0
2017,1,6,00,2,41676.0
2017,1,7,00,2,13773.0
2017,1,8,00,2,10474.0
2017,1,9,00,2,19280.0
2017,1,10,00,2,24691.0
2017,1,11,00,2,26641.0
2017,1,12,00,2,73159.0
2017,1,13,00,2,16881.0
2017,1,14,00,2,7795.0
2017,1,15,00,2,7963.0
2017,1,16,00,2,6113.0
2017,1,17,00,2,70218.0
2017,1,18,00,2,593615.0
2017,1,19,00,2,47835.0
2017,1,20,00,2,20321.0
2017,1,21,00,2,61162.0
2017,1,22,00,2,188801.0
2017,1,23,00,2,402247.0
2017,1,24,00,2,12969.0
2017,1,25,00,2,206590.0
2017,1,26,00,2,4379.0
2017,2,1,00,2,321790.0
2017,2,2,00,2,415341.0
2017,2,3,00,2,108673.0
2017,2,4,00,2,19722.0
2017,2,5,00,2,41884.0
2017,2,6,00,2,55161.0
2017,2,7,00,2,16371.0
2017,2,8,00,2,13587.0
2017,2,9,00,2,17347.0
2017,2,10,00,2,25226.0
2017,2,11,00,2,25221.0
2017,2,12,00,2,79077.0
2017,2,13,00,2,16661.0
2017,2,14,00,2,7527.0
2017,2,15,00,2,6001.0
2017,2,16,00,2,5543.0
2017,2,17,00,2,81382.0
2017,2,18,00,2,736328.0
2017,2,19,00,2,47886.0
2017,2,20,00,2,21602.0
2017,2,21,00,2,64817.0
2017,2,22,00,2,213603.0
2017,2,23,00,2,496823.0
2017,2,24,00,2,12848.0
2017,2,25,00,2,192913.0
2017,2,26,00,2,5780.0
2017,3,1,00,2,385116.0
2017,3,2,00,2,385164.0
2017,3,3,00,2,125922.0
2017,3,4,00,2,19676.0
2017,3,5,00,2,35028.0
2017,3,6,00,2,53229.0
2017,3,7,00,2,16143.0
2017,3,8,00,2,10962.0
2017,3,9,00,2,25179.0
2017,3,10,00,2,29983.0
2017,3,11,00,2,31225.0
2017,3,12,00,2,125144.0
2017,3,13,00,2,25457.0
2017,3,14,00,2,9692.0
2017,3,15,00,2,7801.0
2017,3,16,00,2,5429.0
2017,3,17,00,2,79494.0
2017,3,18,00,2,593792.0
2017,3,19,00,2,57566.0
2017,3,20,00,2,29577.0
2017,3,21,00,2,124884.0
2017,3,22,00,2,236561.0
2017,3,23,00,2,433742.0
2017,3,24,00,2,16779.0
2017,3,25,00,2,285092.0
2017,3,26,00,2,6005.0
2017,4,1,00,2,403746.0
2017,4,2,00,2,330281.0
2017,4,3,00,2,162620.0
2017,4,4,00,2,13098.0
2017,4,5,00,2,41995.0
2017,4,6,00,2,41794.0
2017,4,7,00,2,16722.0
2017,4,8,00,2,7897.0
2017,4,9,00,2,22788.0
2017,4,10,00,2,33684.0
2017,4,11,00,2,28140.0
2017,4,12,00,2,99384.0
2017,4,13,00,2,19785.0
2017,4,14,00,2,10910.0
2017,4,15,00,2,8500.0
2017,4,16,00,2,8199.0
2017,4,17,00,2,68628.0
2017,4,18,00,2,174053.0
2017,4,19,00,2,51627.0
2017,4,20,00,2,31581.0
2017,4,21,00,2,251233.0
2017,4,22,00,2,209188.0
2017,4,23,00,2,262414.0
2017,4,24,00,2,17211.0
2017,4,25,00,2,223637.0
2017,4,26,00,2,7853.0
2017,5,1,00,2,495980.0
2017,5,2,00,2,405591.0
2017,5,3,00,2,203868.0
2017,5,4,00,2,16144.0
2017,5,5,00,2,45615.0
2017,5,6,00,2,63501.0
2017,5,7,00,2,20550.0
2017,5,8,00,2,8588.0
2017,5,9,00,2,32247.0
2017,5,10,00,2,40549.0
2017,5,11,00,2,40981.0
2017,5,12,00,2,123305.0
2017,5,13,00,2,26613.0
2017,5,14,00,2,15429.0
2017,5,15,00,2,10867.0
2017,5,16,00,2,13188.0
2017,5,17,00,2,79954.0
2017,5,18,00,2,122298.0
2017,5,19,00,2,66787.0
2017,5,20,00,2,39858.0
2017,5,21,00,2,233773.0
2017,5,22,00,2,252169.0
2017,5,23,00,2,131086.0
2017,5,24,00,2,21157.0
2017,5,25,00,2,272273.0
2017,5,26,00,2,9395.0
2017,6,1,00,2,531274.0
2017,6,2,00,2,528478.0
2017,6,3,00,2,228088.0
2017,6,4,00,2,25211.0
2017,6,5,00,2,53242.0
2017,6,6,00,2,72178.0
2017,6,7,00,2,23168.0
2017,6,8,00,2,12487.0
2017,6,9,00,2,31001.0
2017,6,10,00,2,44371.0
2017,6,11,00,2,41408.0
2017,6,12,00,2,126741.0
2017,6,13,00,2,26958.0
2017,6,14,00,2,16926.0
2017,6,15,00,2,11914.0
2017,6,16,00,2,18437.0
2017,6,17,00,2,91711.0
2017,6,18,00,2,301563.0
2017,6,19,00,2,71496.0
2017,6,20,00,2,41022.0
2017,6,21,00,2,271863.0
2017,6,22,00,2,276864.0
2017,6,23,00,2,262674.0
2017,6,24,00,2,24594.0
2017,6,25,00,2,286363.0
2017,6,26,00,2,10799.0
2017,7,1,00,2,554212.0
2017,7,2,00,2,678802.0
2017,7,3,00,2,251083.0
2017,7,4,00,2,37946.0
2017,7,5,00,2,58558.0
2017,7,6,00,2,79405.0
2017,7,7,00,2,29392.0
2017,7,8,00,2,14581.0
2017,7,9,00,2,30207.0
2017,7,10,00,2,51209.0
2017,7,11,00,2,39884.0
2017,7,12,00,2,122310.0
2017,7,13,00,2,26907.0
2017,7,14,00,2,16781.0
2017,7,15,00,2,12166.0
2017,7,16,00,2,22390.0
2017,7,17,00,2,96190.0
2017,7,18,00,2,559521.0
2017,7,19,00,2,63050.0
2017,7,20,00,2,47648.0
2017,7,21,00,2,375617.0
2017,7,22,00,2,318405.0
2017,7,23,00,2,472994.0
2017,7,24,00,2,24512.0
2017,7,25,00,2,293263.0
2017,7,26,00,2,12050.0
2017,8,1,00,2,558183.0
2017,8,2,00,2,686228.0
2017,8,3,00,2,253869.0
2017,8,4,00,2,37948.0
2017,8,5,00,2,58665.0
2017,8,6,00,2,77258.0
2017,8,7,00,2,30002.0
2017,8,8,00,2,16021.0
2017,8,9,00,2,29401.0
2017,8,10,00,2,52296.0
2017,8,11,00,2,41085.0
2017,8,12,00,2,116561.0
2017,8,13,00,2,28218.0
2017,8,14,00,2,19845.0
2017,8,15,00,2,13003.0
2017,8,16,00,2,25474.0
2017,8,17,00,2,100459.0
2017,8,18,00,2,553927.0
2017,8,19,00,2,66465.0
2017,8,20,00,2,47753.0
2017,8,21,00,2,346450.0
2017,8,22,00,2,302769.0
2017,8,23,00,2,467822.0
2017,8,24,00,2,25465.0
2017,8,25,00,2,296714.0
2017,8,26,00,2,13135.0
2017,9,1,00,2,517018.0
2017,9,2,00,2,529233.0
2017,9,3,00,2,219559.0
2017,9,4,00,2,24610.0
2017,9,5,00,2,48241.0
2017,9,6,00,2,57814.0
2017,9,7,00,2,25567.0
2017,9,8,00,2,12360.0
2017,9,9,00,2,30066.0
2017,9,10,00,2,47325.0
2017,9,11,00,2,42074.0
2017,9,12,00,2,117306.0
2017,9,13,00,2,28238.0
2017,9,14,00,2,17714.0
2017,9,15,00,2,12950.0
2017,9,16,00,2,19934.0
2017,9,17,00,2,94606.0
2017,9,18,00,2,380421.0
2017,9,19,00,2,70408.0
2017,9,20,00,2,42061.0
2017,9,21,00,2,294384.0
2017,9,22,00,2,286874.0
2017,9,23,00,2,333009.0
2017,9,24,00,2,24676.0
2017,9,25,00,2,282314.0
2017,9,26,00,2,10856.0
2017,10,1,00,2,465202.0
2017,10,2,00,2,415365.0
2017,10,3,00,2,184492.0
2017,10,4,00,2,15813.0
2017,10,5,00,2,52768.0
2017,10,6,00,2,45422.0
2017,10,7,00,2,18027.0
2017,10,8,00,2,12277.0
2017,10,9,00,2,27771.0
2017,10,10,00,2,40108.0
2017,10,11,00,2,38236.0
2017,10,12,00,2,122555.0
2017,10,13,00,2,25161.0
2017,10,14,00,2,13018.0
2017,10,15,00,2,12419.0
2017,10,16,00,2,15542.0
2017,10,17,00,2,82196.0
2017,10,18,00,2,286081.0
2017,10,19,00,2,64247.0
2017,10,20,00,2,34452.0
2017,10,21,00,2,267758.0
2017,10,22,00,2,229102.0
2017,10,23,00,2,225049.0
2017,10,24,00,2,20763.0
2017,10,25,00,2,256576.0
2017,10,26,00,2,10595.0
2017,11,1,00,2,395446.0
2017,11,2,00,2,233231.0
2017,11,3,00,2,125312.0
2017,11,4,00,2,9919.0
2017,11,5,00,2,32083.0
2017,11,6,00,2,19587.0
2017,11,7,00,2,13329.0
2017,11,8,00,2,5219.0
2017,11,9,00,2,22215.0
2017,11,10,00,2,30376.0
2017,11,11,00,2,33746.0
2017,11,12,00,2,118545.0
2017,11,13,00,2,22215.0
2017,11,14,00,2,9907.0
2017,11,15,00,2,8246.0
2017,11,16,00,2,6035.0
2017,11,17,00,2,66434.0
2017,11,18,00,2,94225.0
2017,11,19,00,2,60982.0
2017,11,20,00,2,29244.0
2017,11,21,00,2,88832.0
2017,11,22,00,2,186900.0
2017,11,23,00,2,103551.0
2017,11,24,00,2,17670.0
2017,11,25,00,2,232274.0
2017,11,26,00,2,7815.0
2017,12,1,00,2,424607.0
2017,12,2,00,2,313884.0
2017,12,3,00,2,134542.0
2017,12,4,00,2,14408.0
2017,12,5,00,2,32657.0
2017,12,6,00,2,38643.0
2017,12,7,00,2,17614.0
2017,12,8,00,2,6965.0
2017,12,9,00,2,17511.0
2017,12,10,00,2,26639.0
2017,12,11,00,2,25003.0
2017,12,12,00,2,103960.0
2017,12,13,00,2,18726.0
2017,12,14,00,2,7479.0
2017,12,15,00,2,8031.0
2017,12,16,00,2,6741.0
2017,12,17,00,2,67892.0
2017,12,18,00,2,457535.0
2017,12,19,00,2,47484.0
2017,12,20,00,2,22456.0
2017,12,21,00,2,74326.0
2017,12,22,00,2,188340.0
2017,12,23,00,2,331849.0
2017,12,24,00,2,12901.0
2017,12,25,00,2,226426.0
2017,12,26,00,2,5007.0
2018,1,1,00,2,368422.0
2018,1,2,00,2,378452.0
2018,1,3,00,2,103150.0
2018,1,4,00,2,18389.0
2018,1,5,00,2,35028.0
2018,1,6,00,2,48060.0
2018,1,7,00,2,18693.0
2018,1,8,00,2,9341.0
2018,1,9,00,2,19315.0
2018,1,10,00,2,24948.0
2018,1,11,00,2,28051.0
2018,1,12,00,2,91259.0
2018,1,13,00,2,18077.0
2018,1,14,00,2,6846.0
2018,1,15,00,2,7154.0
2018,1,16,00,2,2430.0
2018,1,17,00,2,72053.0
2018,1,18,00,2,634844.0
2018,1,19,00,2,45539.0
2018,1,20,00,2,21123.0
2018,1,21,00,2,59195.0
2018,1,22,00,2,199324.0
2018,1,23,00,2,423531.0
2018,1,24,00,2,14806.0
2018,1,25,00,2,219640.0
2018,1,26,00,2,3920.0
2018,2,1,00,2,330179.0
2018,2,2,00,2,448143.0
2018,2,3,00,2,111980.0
2018,2,4,00,2,21451.0
2018,2,5,00,2,43095.0
2018,2,6,00,2,62665.0
2018,2,7,00,2,21193.0
2018,2,8,00,2,12979.0
2018,2,9,00,2,18306.0
2018,2,10,00,2,26323.0
2018,2,11,00,2,26521.0
2018,2,12,00,2,92912.0
2018,2,13,00,2,18385.0
2018,2,14,00,2,7357.0
2018,2,15,00,2,6841.0
2018,2,16,00,2,5776.0
2018,2,17,00,2,77641.0
2018,2,18,00,2,761280.0
2018,2,19,00,2,46659.0
2018,2,20,00,2,21943.0
2018,2,21,00,2,60548.0
2018,2,22,00,2,206466.0
2018,2,23,00,2,541475.0
2018,2,24,00,2,12300.0
2018,2,25,00,2,206775.0
2018,2,26,00,2,5082.0
2018,3,1,00,2,422739.0
2018,3,2,00,2,400701.0
2018,3,3,00,2,135968.0
2018,3,4,00,2,19927.0
2018,3,5,00,2,38167.0
2018,3,6,00,2,55804.0
2018,3,7,00,2,25238.0
2018,3,8,00,2,10288.0
2018,3,9,00,2,21905.0
2018,3,10,00,2,31476.0
2018,3,11,00,2,34707.0
2018,3,12,00,2,114341.0
2018,3,13,00,2,23682.0
2018,3,14,00,2,10700.0
2018,3,15,00,2,7854.0
2018,3,16,00,2,5591.0
2018,3,17,00,2,78071.0
2018,3,18,00,2,639483.0
2018,3,19,00,2,56811.0
2018,3,20,00,2,28530.0
2018,3,21,00,2,119128.0
2018,3,22,00,2,243101.0
2018,3,23,00,2,481197.0
2018,3,24,00,2,17006.0
2018,3,25,00,2,300018.0
2018,3,26,00,2,5638.0
2018,4,1,00,2,441315.0
2018,4,2,00,2,325356.0
2018,4,3,00,2,166169.0
2018,4,4,00,2,11393.0
2018,4,5,00,2,41878.0
2018,4,6,00,2,42096.0
2018,4,7,00,2,24851.0
2018,4,8,00,2,7677.0
2018,4,9,00,2,24321.0
2018,4,10,00,2,32622.0
2018,4,11,00,2,35359.0
2018,4,12,00,2,107699.0
2018,4,13,00,2,22612.0
2018,4,14,00,2,11887.0
2018,4,15,00,2,8676.0
2018,4,16,00,2,8149.0
2018,4,17,00,2,68397.0
2018,4,18,00,2,172397.0
2018,4,19,00,2,57090.0
2018,4,20,00,2,34671.0
2018,4,21,00,2,198851.0
2018,4,22,00,2,210736.0
2018,4,23,00,2,257805.0
2018,4,24,00,2,17673.0
2018,4,25,00,2,238966.0
2018,4,26,00,2,8165.0
2018,5,1,00,2,515018.0
2018,5,2,00,2,423531.0
2018,5,3,00,2,212087.0
2018,5,4,00,2,16627.0
2018,5,5,00,2,53248.0
2018,5,6,00,2,66430.0
2018,5,7,00,2,28824.0
2018,5,8,00,2,10131.0
2018,5,9,00,2,29323.0
2018,5,10,00,2,39571.0
2018,5,11,00,2,40640.0
2018,5,12,00,2,112259.0
2018,5,13,00,2,24919.0
2018,5,14,00,2,14633.0
2018,5,15,00,2,10407.0
2018,5,16,00,2,13494.0
2018,5,17,00,2,80789.0
2018,5,18,00,2,126838.0
2018,5,19,00,2,67343.0
2018,5,20,00,2,41666.0
2018,5,21,00,2,234259.0
2018,5,22,00,2,249458.0
2018,5,23,00,2,141720.0
2018,5,24,00,2,20904.0
2018,5,25,00,2,290610.0
2018,5,26,00,2,10034.0
2018,6,1,00,2,576522.0
2018,6,2,00,2,564918.0
2018,6,3,00,2,238488.0
2018,6,4,00,2,27882.0
2018,6,5,00,2,58153.0
2018,6,6,00,2,72056.0
2018,6,7,00,2,35744.0
2018,6,8,00,2,11356.0
2018,6,9,00,2,32487.0
2018,6,10,00,2,44456.0
2018,6,11,00,2,45414.0
2018,6,12,00,2,135236.0
2018,6,13,00,2,27965.0
2018,6,14,00,2,17568.0
2018,6,15,00,2,12338.0
2018,6,16,00,2,19402.0
2018,6,17,00,2,91786.0
2018,6,18,00,2,328962.0
2018,6,19,00,2,75309.0
2018,6,20,00,2,46152.0
2018,6,21,00,2,266456.0
2018,6,22,00,2,279264.0
2018,6,23,00,2,269562.0
2018,6,24,00,2,23062.0
2018,6,25,00,2,302448.0
2018,6,26,00,2,10514.0
2018,7,1,00,2,573273.0
2018,7,2,00,2,716015.0
2018,7,3,00,2,260918.0
2018,7,4,00,2,38845.0
2018,7,5,00,2,61409.0
2018,7,6,00,2,78906.0
2018,7,7,00,2,40364.0
2018,7,8,00,2,16242.0
2018,7,9,00,2,32007.0
2018,7,10,00,2,48474.0
2018,7,11,00,2,43357.0
2018,7,12,00,2,129122.0
2018,7,13,00,2,27146.0
2018,7,14,00,2,17682.0
2018,7,15,00,2,12854.0
2018,7,16,00,2,24788.0
2018,7,17,00,2,99322.0
2018,7,18,00,2,594646.0
2018,7,19,00,2,62533.0
2018,7,20,00,2,50038.0
2018,7,21,00,2,349549.0
2018,7,22,00,2,315044.0
2018,7,23,00,2,481174.0
2018,7,24,00,2,23876.0
2018,7,25,00,2,313535.0
2018,7,26,00,2,11869.0
2018,8,1,00,2,605162.0
2018,8,2,00,2,719744.0
2018,8,3,00,2,261390.0
2018,8,4,00,2,37643.0
2018,8,5,00,2,62076.0
2018,8,6,00,2,78957.0
2018,8,7,00,2,42453.0
2018,8,8,00,2,16812.0
2018,8,9,00,2,32254.0
2018,8,10,00,2,50147.0
2018,8,11,00,2,42193.0
2018,8,12,00,2,131338.0
2018,8,13,00,2,28635.0
2018,8,14,00,2,20056.0
2018,8,15,00,2,12709.0
2018,8,16,00,2,24440.0
2018,8,17,00,2,103095.0
2018,8,18,00,2,581173.0
2018,8,19,00,2,69603.0
2018,8,20,00,2,49674.0
2018,8,21,00,2,328736.0
2018,8,22,00,2,322489.0
2018,8,23,00,2,496629.0
2018,8,24,00,2,25655.0
2018,8,25,00,2,324083.0
2018,8,26,00,2,11488.0
2018,9,1,00,2,533069.0
2018,9,2,00,2,560225.0
2018,9,3,00,2,223598.0
2018,9,4,00,2,25890.0
2018,9,5,00,2,50687.0
2018,9,6,00,2,62122.0
2018,9,7,00,2,32453.0
2018,9,8,00,2,14212.0
2018,9,9,00,2,29186.0
2018,9,10,00,2,46003.0
2018,9,11,00,2,42013.0
2018,9,12,00,2,120253.0
2018,9,13,00,2,26749.0
2018,9,14,00,2,17202.0
2018,9,15,00,2,13958.0
2018,9,16,00,2,23286.0
2018,9,17,00,2,97704.0
2018,9,18,00,2,419246.0
2018,9,19,00,2,72252.0
2018,9,20,00,2,43798.0
2018,9,21,00,2,274066.0
2018,9,22,00,2,278629.0
2018,9,23,00,2,360029.0
2018,9,24,00,2,24287.0
2018,9,25,00,2,291876.0
2018,9,26,00,2,12110.0
2018,10,1,00,2,485954.0
2018,10,2,00,2,427739.0
2018,10,3,00,2,191160.0
2018,10,4,00,2,13587.0
2018,10,5,00,2,50812.0
2018,10,6,00,2,48675.0
2018,10,7,00,2,24344.0
2018,10,8,00,2,13147.0
2018,10,9,00,2,24651.0
2018,10,10,00,2,40854.0
2018,10,11,00,2,35868.0
2018,10,12,00,2,125993.0
2018,10,13,00,2,26786.0
2018,10,14,00,2,13166.0
2018,10,15,00,2,11483.0
2018,10,16,00,2,18302.0
2018,10,17,00,2,85065.0
2018,10,18,00,2,289917.0
2018,10,19,00,2,65680.0
2018,10,20,00,2,36372.0
2018,10,21,00,2,221916.0
2018,10,22,00,2,230820.0
2018,10,23,00,2,216744.0
2018,10,24,00,2,19791.0
2018,10,25,00,2,269290.0
2018,10,26,00,2,10599.0
2018,11,1,00,2,413069.0
2018,11,2,00,2,249433.0
2018,11,3,00,2,129907.0
2018,11,4,00,2,8912.0
2018,11,5,00,2,35075.0
2018,11,6,00,2,19758.0
2018,11,7,00,2,15829.0
2018,11,8,00,2,6551.0
2018,11,9,00,2,21839.0
2018,11,10,00,2,32480.0
2018,11,11,00,2,32138.0
2018,11,12,00,2,112300.0
2018,11,13,00,2,21686.0
2018,11,14,00,2,9715.0
2018,11,15,00,2,9325.0
2018,11,16,00,2,7136.0
2018,11,17,00,2,64415.0
2018,11,18,00,2,105172.0
2018,11,19,00,2,60578.0
2018,11,20,00,2,28613.0
2018,11,21,00,2,81174.0
2018,11,22,00,2,180585.0
2018,11,23,00,2,106453.0
2018,11,24,00,2,17031.0
2018,11,25,00,2,248210.0
2018,11,26,00,2,8045.0
2018,12,1,00,2,433868.0
2018,12,2,00,2,335611.0
2018,12,3,00,2,139988.0
2018,12,4,00,2,14875.0
2018,12,5,00,2,34905.0
2018,12,6,00,2,37769.0
2018,12,7,00,2,18520.0
2018,12,8,00,2,6529.0
2018,12,9,00,2,16602.0
2018,12,10,00,2,26988.0
2018,12,11,00,2,25019.0
2018,12,12,00,2,113787.0
2018,12,13,00,2,18248.0
2018,12,14,00,2,7886.0
2018,12,15,00,2,8109.0
2018,12,16,00,2,6720.0
2018,12,17,00,2,65309.0
