station_abbr;reference_timestamp;ths200y0;ths2dyyn;ths2dyyx;th9120yv;th91dnyv;th91dxyv;pva2hsy0;pv9120yv;rhsdryyx;phsstay0;ph9120yv;rhs001yx;fhs010y0;fh9120yv;rhs150y0;rh9120yv;ghs000y0;gh9120yv;shs000y0;sh9120yv;xhs000y0;xhs00oy0;xhs012y0;rhs001y0;thl200yn;thl200yx;ths00ny0;ths25xy0;ths00xy0;ths20ny0;ths30xy0;ths35xy0
SIA;01.01.2008 00:00;2.4;-3.1;7.3;-0.1;-0.2;-0.4;5.9;0;23;;;8;;;1387.5;140;;;;;6192.9;0;3560.9;139;-21;22.2;229;0;65;0;0;0
SIA;01.01.2009 00:00;2.6;-2.9;7.7;0.1;0;0;5.9;0;20;;;5;;;915.1;92;;;;;5983.3;0;3503.3;96;-23;22.4;219;0;82;0;0;0
SIA;01.01.2010 00:00;1.6;-3.5;6.2;-0.9;-0.6;-1.5;5.8;-0.1;27;;;7;;;933.9;94;;;;;6456.3;0;3880.3;106;-24.9;24.4;206;0;103;0;0;0
SIA;01.01.2011 00:00;3.3;-2.5;8.7;0.8;0.4;1;6;0.1;42;;;5;;;858.1;86;;;;;5851.2;0;3219.2;82;-21.2;24;215;0;51;0;0;0
SIA;01.01.2012 00:00;2.8;-2.9;7.8;0.3;0;0.1;6.2;0.3;18;;;7;;;950.2;96;;;;;5962.7;0.2;3442.7;112;-25.1;25.1;219;1;68;1;0;0
SIA;01.01.2013 00:00;2.3;-3.1;7.3;-0.2;-0.2;-0.4;5.9;0;;;;;;;773.5;78;;;;;6146.7;0;3610.7;;-26;24.6;210;0;76;0;0;0
SIA;01.01.2014 00:00;3;-1.9;7.6;0.5;1;-0.1;6.3;0.4;19;;;11;;;1211.4;122;;;;;6098.3;0;3298.3;142;-24;22;205;0;59;;;
SIA;01.01.2015 00:00;3.5;-1.8;9;1;1.1;1.3;6.2;0.3;40;;;6;;;878.2;88;;;;;5729.8;0;3217.8;89;-20.7;25.7;207;3;48;;;
SIA;01.01.2016 00:00;2.9;-2.2;8.1;0.4;0.7;0.4;6.1;0.2;36;;;6;;;939.6;95;;;;;5964.8;0;3380.8;108;-23;23.9;208;0;55;;;
SIA;01.01.2017 00:00;2.9;-2.8;8.3;0.4;0.1;0.6;6;0.1;20;;;8;;;944.6;95;;;;;5904;0;3432;99;-20.1;23.9;224;0;68;;;
SIA;01.01.2018 00:00;3.2;-2.3;8.5;0.7;0.6;0.8;6.5;0.6;25;;;8;;;989.4;100;;;;;5744.6;0;3256.6;111;-27.1;24;187;0;70;;;
SIA;01.01.2019 00:00;3;-2.4;8.3;0.5;0.5;0.6;6.2;0.3;21;;;6;;;1219.1;123;;;;;5853.1;0.5;3373.1;117;-22;27.8;206;2;54;;;
SIA;01.01.2020 00:00;3.2;-2.3;8.6;0.7;0.6;0.9;6.2;0.3;27;;;9;;;976;98;;;;;5847.7;0;3303.7;98;-18.7;24.5;216;0;47;;;
SIA;01.01.2021 00:00;2.1;-3.5;7.4;-0.4;-0.6;-0.3;5.9;0;30;;;6;;;943.2;95;;;;;6281.8;0;3641.8;92;-25.1;22.6;228;0;73;;;
SIA;01.01.2022 00:00;3.7;-2.1;9.4;1.2;0.8;1.7;6.4;0.5;25;;;5;;;698.2;70;;;;;5495.2;0;3135.2;94;-22.3;24.9;198;0;51;;;
SIA;01.01.2023 00:00;4;-1.3;9.1;1.5;1.6;1.4;6.6;0.7;49;;;6;;;1096.7;110;;;;;5500;0;3028;100;-18.3;26.2;182;3;44;;;
SIA;01.01.2024 00:00;3.9;-1.2;9;1.4;1.7;1.3;6.7;0.8;23;;;6;;;1109.7;112;;;;;5535.3;0;3127.3;112;-21.7;24.8;194;0;42;;;
